quarter,node,step,fab,loading
Q2'27,2,10,2,600.560000000000
Q2'27,2,10,3,-0.000000000000
Q2'27,2,11,1,3429.440000000001
Q2'27,2,11,2,600.560000000000
Q2'27,2,11,3,0.000000000000
Q2'27,2,12,1,3429.440000000001
Q2'27,2,12,2,600.560000000000
Q2'27,2,12,3,-0.000000000000
Q2'27,2,13,1,3429.440000000001
Q2'27,2,13,2,600.559999999999
Q2'27,2,13,3,0.000000000000
Q2'27,2,14,1,3429.440000000001
Q2'27,2,14,2,600.559999999999
Q2'27,2,14,3,-0.000000000000
Q2'27,2,15,1,3429.440000000001
Q2'27,2,15,2,600.559999999999
Q2'27,2,15,3,-0.000000000000
Q2'27,3,1,1,2039.717647058824
Q2'27,3,1,2,3671.491764705882
Q2'27,3,1,3,1108.790588235294
Q2'27,3,2,1,2039.717647058824
Q2'27,3,2,2,3671.491764705882
Q2'27,3,2,3,1108.790588235294
Q2'27,3,3,1,2039.717647058824
Q2'27,3,3,2,3671.491764705882
Q2'27,3,3,3,1108.790588235294
Q2'27,3,4,1,2039.717647058824
Q2'27,3,4,2,3671.491764705882
Q2'27,3,4,3,1108.790588235294
Q2'27,3,5,1,2039.717647058824
Q2'27,3,5,2,3671.491764705882
Q2'27,3,5,3,1108.790588235294
Q2'27,3,6,1,2039.717647058824
Q2'27,3,6,2,3671.491764705882
Q2'27,3,6,3,1108.790588235294
Q2'27,3,7,1,2039.717647058824
Q2'27,3,7,2,3671.491764705882
Q2'27,3,7,3,1108.790588235294
Q2'27,3,8,1,2039.717647058824
Q2'27,3,8,2,3671.491764705882
Q2'27,3,8,3,1108.790588235294
Q2'27,3,9,1,2039.717647058824
Q2'27,3,9,2,3671.491764705882
Q2'27,3,9,3,1108.790588235294
Q2'27,3,10,1,2039.717647058824
Q2'27,3,10,2,3671.491764705882
Q2'27,3,10,3,1108.790588235294
Q2'27,3,11,1,2039.717647058824
Q2'27,3,11,2,3671.491764705882
Q2'27,3,11,3,1108.790588235294
Q2'27,3,12,1,2039.717647058824
Q2'27,3,12,2,3671.491764705882
Q2'27,3,12,3,1108.790588235294
Q2'27,3,13,1,2039.717647058824
Q2'27,3,13,2,3671.491764705882
Q2'27,3,13,3,1108.790588235294
Q2'27,3,14,1,2039.717647058824
Q2'27,3,14,2,3671.491764705882
Q2'27,3,14,3,1108.790588235294
Q2'27,3,15,1,2039.717647058824
Q2'27,3,15,2,3671.491764705882
Q2'27,3,15,3,1108.790588235294
Q2'27,3,16,1,2039.717647058824
Q2'27,3,16,2,3671.491764705882
Q2'27,3,16,3,1108.790588235294
Q2'27,3,17,1,2039.717647058824
Q2'27,3,17,2,3671.491764705882
Q2'27,3,17,3,1108.790588235294
Q3'27,1,1,1,2480.000000000000
Q3'27,1,1,2,-0.000000000000
Q3'27,1,1,3,0.000000000000
Q3'27,1,2,1,2480.000000000000
Q3'27,1,2,2,-0.000000000000
Q3'27,1,2,3,0.000000000000
Q3'27,1,3,1,2480.000000000000
Q3'27,1,3,2,-0.000000000000
Q3'27,1,3,3,-0.000000000000
Q3'27,1,4,1,2480.000000000000
Q3'27,1,4,2,-0.000000000000
Q3'27,1,4,3,0.000000000000
Q3'27,1,5,1,2480.000000000000
Q3'27,1,5,2,-0.000000000000
Q3'27,1,5,3,0.000000000000
Q3'27,1,6,1,2480.000000000000
Q3'27,1,6,2,-0.000000000000
Q3'27,1,6,3,-0.000000000000
Q3'27,1,7,1,2480.000000000000
Q3'27,1,7,2,-0.000000000000
Q3'27,1,7,3,0.000000000000
Q3'27,1,8,1,2480.000000000000
Q3'27,1,8,2,-0.000000000000
Q3'27,1,8,3,0.000000000000
Q3'27,1,9,1,2480.000000000000
Q3'27,1,9,2,0.000000000000
Q3'27,1,9,3,0.000000000000
Q3'27,1,10,1,2480.000000000000
Q3'27,1,10,2,-0.000000000000
Q3'27,1,10,3,-0.000000000000
Q3'27,1,11,1,2480.000000000000
Q3'27,1,11,2,-0.000000000000
Q3'27,1,11,3,-0.000000000000
Q3'27,2,1,1,3429.440000000000
Q3'27,2,1,2,910.560000000000
Q3'27,2,1,3,0.000000000000
Q3'27,2,2,1,3429.440000000000
Q3'27,2,2,2,910.560000000000
Q3'27,2,2,3,0.000000000000
Q3'27,2,3,1,3429.440000000000
Q3'27,2,3,2,910.560000000000
Q3'27,2,3,3,0.000000000000
Q3'27,2,4,1,3429.440000000000
Q3'27,2,4,2,910.560000000000
Q3'27,2,4,3,0.000000000000
Q3'27,2,5,1,3429.440000000000
Q3'27,2,5,2,910.560000000000
Q3'27,2,5,3,0.000000000000
Q3'27,2,6,1,3429.440000000000
Q3'27,2,6,2,910.560000000000
Q3'27,2,6,3,-0.000000000000
Q3'27,2,7,1,3429.440000000000
Q3'27,2,7,2,910.560000000000
Q3'27,2,7,3,0.000000000000
Q3'27,2,8,1,3429.440000000000
Q3'27,2,8,2,910.560000000000
Q3'27,2,8,3,0.000000000000
Q3'27,2,9,1,3429.440000000000
Q3'27,2,9,2,910.560000000000
Q3'27,2,9,3,0.000000000000
Q3'27,2,10,1,3429.440000000000
Q3'27,2,10,2,910.560000000000
Q3'27,2,10,3,-0.000000000000
Q3'27,2,11,1,3429.440000000000
Q3'27,2,11,2,910.560000000000
Q3'27,2,11,3,-0.000000000000
Q3'27,2,12,1,3429.440000000000
Q3'27,2,12,2,910.560000000000
Q3'27,2,12,3,-0.000000000000
Q3'27,2,13,1,3429.440000000000
Q3'27,2,13,2,910.560000000000
Q3'27,2,13,3,-0.000000000000
Q3'27,2,14,1,3429.440000000000
Q3'27,2,14,2,910.560000000000
Q3'27,2,14,3,-0.000000000000
Q3'27,2,15,1,3429.440000000000
Q3'27,2,15,2,910.560000000000
Q3'27,2,15,3,-0.000000000000
Q3'27,3,1,1,2039.717647058823
Q3'27,3,1,2,3671.491764705882
Q3'27,3,1,3,2348.790588235294
Q3'27,3,2,1,2039.717647058824
Q3'27,3,2,2,3671.491764705882
Q3'27,3,2,3,2348.790588235294
Q3'27,3,3,1,2039.717647058824
Q3'27,3,3,2,3671.491764705882
Q3'27,3,3,3,2348.790588235294
Q3'27,3,4,1,2039.717647058823
Q3'27,3,4,2,3671.491764705883
Q3'27,3,4,3,2348.790588235294
Q3'27,3,5,1,2039.717647058823
Q3'27,3,5,2,3671.491764705883
Q3'27,3,5,3,2348.790588235294
Q3'27,3,6,1,2039.717647058823
Q3'27,3,6,2,3671.491764705883
Q3'27,3,6,3,2348.790588235294
Q3'27,3,7,1,2039.717647058824
Q3'27,3,7,2,3671.491764705882
Q3'27,3,7,3,2348.790588235294
Q3'27,3,8,1,2039.717647058824
Q3'27,3,8,2,3671.491764705882
Q3'27,3,8,3,2348.790588235294
Q3'27,3,9,1,2039.717647058824
Q3'27,3,9,2,3671.491764705882
Q3'27,3,9,3,2348.790588235294
Q3'27,3,10,1,2039.717647058824
Q3'27,3,10,2,3671.491764705882
Q3'27,3,10,3,2348.790588235294
Q3'27,3,11,1,2039.717647058824
Q3'27,3,11,2,3671.491764705882
Q3'27,3,11,3,2348.790588235294
Q3'27,3,12,1,2039.717647058824
Q3'27,3,12,2,3671.491764705882
Q3'27,3,12,3,2348.790588235294
Q3'27,3,13,1,2039.717647058824
Q3'27,3,13,2,3671.491764705882
Q3'27,3,13,3,2348.790588235294
Q3'27,3,14,1,2039.717647058824
Q3'27,3,14,2,3671.491764705882
Q3'27,3,14,3,2348.790588235293
Q3'27,3,15,1,2039.717647058824
Q3'27,3,15,2,3671.491764705882
Q3'27,3,15,3,2348.790588235294
Q3'27,3,16,1,2039.717647058824
Q3'27,3,16,2,3671.491764705882
Q3'27,3,16,3,2348.790588235294
Q3'27,3,17,1,2039.717647058824
Q3'27,3,17,2,3671.491764705882
Q3'27,3,17,3,2348.790588235294
Q4'27,1,1,1,1240.000000000000
Q4'27,1,1,2,-0.000000000000
Q4'27,1,1,3,0.000000000000
Q4'27,1,2,1,1240.000000000000
Q4'27,1,2,2,-0.000000000000
Q4'27,1,2,3,-0.000000000000
Q4'27,1,3,1,1240.000000000000
Q4'27,1,3,2,-0.000000000000
Q4'27,1,3,3,0.000000000000
Q4'27,1,4,1,1240.000000000000
Q4'27,1,4,2,0.000000000000
Q4'27,1,4,3,0.000000000000
Q4'27,1,5,1,1240.000000000000
Q4'27,1,5,2,-0.000000000000
Q4'27,1,5,3,-0.000000000000
Q4'27,1,6,1,1240.000000000000
Q4'27,1,6,2,-0.000000000000
Q4'27,1,6,3,-0.000000000000
Q4'27,1,7,1,1240.000000000000
Q4'27,1,7,2,-0.000000000000
Q4'27,1,7,3,0.000000000000
Q4'27,1,8,1,1240.000000000000
Q4'27,1,8,2,-0.000000000000
Q4'27,1,8,3,0.000000000000
Q4'27,1,9,1,1240.000000000000
Q4'27,1,9,2,-0.000000000000
Q4'27,1,9,3,0.000000000000
Q4'27,1,10,1,1240.000000000000
Q4'27,1,10,2,-0.000000000000
Q4'27,1,10,3,0.000000000000
Q4'27,1,11,1,1240.000000000000
Q4'27,1,11,2,-0.000000000000
Q4'27,1,11,3,-0.000000000000
Q4'27,2,1,1,3192.000000000000
Q4'27,2,1,2,1458.000000000000
Q4'27,2,1,3,-0.000000000000
Q4'27,2,2,1,3192.000000000000
Q4'27,2,2,2,1458.000000000000
Q4'27,2,2,3,-0.000000000000
Q4'27,2,3,1,3192.000000000000
Q4'27,2,3,2,1458.000000000000
Q4'27,2,3,3,-0.000000000000
Q4'27,2,4,1,3192.000000000000
Q4'27,2,4,2,1458.000000000000
Q4'27,2,4,3,-0.000000000000
Q4'27,2,5,1,3192.000000000000
Q4'27,2,5,2,1458.000000000000
Q4'27,2,5,3,0.000000000000
Q4'27,2,6,1,3192.000000000000
Q4'27,2,6,2,1458.000000000000
Q4'27,2,6,3,-0.000000000000
Q4'27,2,7,1,3192.000000000000
Q4'27,2,7,2,1458.000000000000
Q4'27,2,7,3,-0.000000000000
Q4'27,2,8,1,3192.000000000000
Q4'27,2,8,2,1458.000000000000
Q4'27,2,8,3,0.000000000000
Q4'27,2,9,1,3192.000000000000
Q4'27,2,9,2,1458.000000000000
Q4'27,2,9,3,0.000000000000
Q4'27,2,10,1,3192.000000000000
Q4'27,2,10,2,1458.000000000000
Q4'27,2,10,3,-0.000000000000
Q4'27,2,11,1,3192.000000000000
Q4'27,2,11,2,1458.000000000000
Q4'27,2,11,3,-0.000000000000
Q4'27,2,12,1,3192.000000000000
Q4'27,2,12,2,1458.000000000000
Q4'27,2,12,3,-0.000000000000
Q4'27,2,13,1,3192.000000000000
Q4'27,2,13,2,1458.000000000000
Q4'27,2,13,3,-0.000000000000
Q4'27,2,14,1,3192.000000000000
Q4'27,2,14,2,1458.000000000000
Q4'27,2,14,3,-0.000000000000
Q4'27,2,15,1,3192.000000000000
Q4'27,2,15,2,1458.000000000000
Q4'27,2,15,3,0.000000000000
Q4'27,3,1,1,656.237960844951
Q4'27,3,1,2,2927.162116464678
Q4'27,3,1,3,6336.599922690371
Q4'27,3,2,1,656.237960844952
Q4'27,3,2,2,3900.516271857022
Q4'27,3,2,3,5363.245767298025
Q4'27,3,3,1,656.237960844951
Q4'27,3,3,2,3900.516271857022
Q4'27,3,3,3,5363.245767298026
Q4'27,3,4,1,656.237960844951
Q4'27,3,4,2,3900.516271857022
Q4'27,3,4,3,5363.245767298026
Q4'27,3,5,1,656.237960844952
Q4'27,3,5,2,3900.516271857022
Q4'27,3,5,3,5363.245767298025
Q4'27,3,6,1,656.237960844951
Q4'27,3,6,2,3900.516271857022
Q4'27,3,6,3,5363.245767298026
Q4'27,3,7,1,656.237960844951
Q4'27,3,7,2,3900.516271857022
Q4'27,3,7,3,5363.245767298026
Q4'27,3,8,1,4707.996445576296
Q4'27,3,8,2,3900.516271857022
Q4'27,3,8,3,1311.487282566682
Q4'27,3,9,1,4707.996445576296
Q4'27,3,9,2,3900.516271857022
Q4'27,3,9,3,1311.487282566682
Q4'27,3,10,1,4707.996445576296
Q4'27,3,10,2,3900.516271857022
Q4'27,3,10,3,1311.487282566682
Q4'27,3,11,1,4707.996445576296
Q4'27,3,11,2,3900.516271857022
Q4'27,3,11,3,1311.487282566682
Q4'27,3,12,1,4707.996445576296
Q4'27,3,12,2,3900.516271857022
Q4'27,3,12,3,1311.487282566682
Q4'27,3,13,1,4707.996445576296
Q4'27,3,13,2,3900.516271857022
Q4'27,3,13,3,1311.487282566682
Q4'27,3,14,1,4707.996445576296
Q4'27,3,14,2,3900.516271857022
Q4'27,3,14,3,1311.487282566682
Q4'27,3,15,1,4707.996445576296
Q4'27,3,15,2,3900.516271857022
Q4'27,3,15,3,1311.487282566682
Q4'27,3,16,1,4707.996445576296
Q4'27,3,16,2,3900.516271857022
Q4'27,3,16,3,1311.487282566682
Q4'27,3,17,1,4707.996445576295
Q4'27,3,17,2,3900.516271857022
Q4'27,3,17,3,1311.487282566683
